sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
969,tang,11,唐朝（618－907，含武周时期）,648年,唐攻龟兹之战,https://zh.wikipedia.org/wiki/%E5%94%90%E6%94%BB%E9%BE%9F%E5%85%B9%E4%B9%8B%E6%88%98,,未分级,唐攻龟兹之战 648年
970,tang,11,唐朝（618－907，含武周时期）,657年,唐灭西突厥之战,https://zh.wikipedia.org/wiki/%E5%94%90%E6%9C%9D%E4%B8%8E%E8%A5%BF%E7%AA%81%E5%8E%A5%E7%AC%AC%E4%BA%8C%E6%AC%A1%E6%88%98%E5%BD%B9,,未分级,唐灭西突厥之战 657年
971,tang,11,唐朝（618－907，含武周时期）,660年,唐灭百济之战,https://zh.wikipedia.org/wiki/%E5%94%90%E7%81%AD%E7%99%BE%E6%B5%8E%E4%B9%8B%E6%88%98,,未分级,唐灭百济之战 660年
972,tang,11,唐朝（618－907，含武周时期）,660年－887年,唐与契丹、奚等之战,https://zh.wikipedia.org/wiki/%E5%94%90%E4%B8%8E%E5%A5%91%E4%B8%B9%E3%80%81%E5%A5%9A%E7%AD%89%E4%B9%8B%E6%88%98,,未分级,唐与契丹、奚等之战 660年－887年
973,tang,11,唐朝（618－907，含武周时期）,661年,平壤之战,https://zh.wikipedia.org/wiki/%E8%9B%87%E6%B0%B4%E4%B9%8B%E6%88%98,,未分级,平壤之战 661年
974,tang,11,唐朝（618－907，含武周时期）,662年,天山之战,https://zh.wikipedia.org/wiki/%E5%A4%A9%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,天山之战 662年
975,tang,11,唐朝（618－907，含武周时期）,663年,白江口之战,https://zh.wikipedia.org/wiki/%E7%99%BD%E6%B1%9F%E5%8F%A3%E4%B9%8B%E6%88%98,,未分级,白江口之战 663年
976,tang,11,唐朝（618－907，含武周时期）,666年－668年,唐灭高句丽之战,https://zh.wikipedia.org/wiki/%E5%94%90%E4%B8%8E%E9%AB%98%E5%8F%A5%E4%B8%BD%E7%9A%84%E6%88%98%E4%BA%89#%E7%AC%AC%E4%B8%89%E6%AC%A1%E6%88%98%E4%BA%89%EF%BC%88666%E5%B9%B4%EF%BC%8D668%E5%B9%B4%EF%BC%89,,未分级,唐灭高句丽之战 666年－668年
977,tang,11,唐朝（618－907，含武周时期）,670年,大非川之战,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%9D%9E%E5%B7%9D%E4%B9%8B%E6%88%98,,未分级,大非川之战 670年
978,tang,11,唐朝（618－907，含武周时期）,670年－676年,罗唐战争,https://zh.wikipedia.org/wiki/%E7%BD%97%E5%94%90%E6%88%98%E4%BA%89,,未分级,罗唐战争 670年－676年
979,tang,11,唐朝（618－907，含武周时期）,678年,青海之战,https://zh.wikipedia.org/wiki/%E9%9D%92%E6%B5%B7%E4%B9%8B%E6%88%98,,未分级,青海之战 678年
980,tang,11,唐朝（618－907，含武周时期）,679年,裴行俭破西突厥之战,https://zh.wikipedia.org/wiki/%E8%A3%B4%E8%A1%8C%E4%BF%AD%E7%A0%B4%E8%A5%BF%E7%AA%81%E5%8E%A5%E4%B9%8B%E6%88%98,,未分级,裴行俭破西突厥之战 679年
981,tang,11,唐朝（618－907，含武周时期）,679年,朔州、黑山之战,https://zh.wikipedia.org/wiki/%E6%9C%94%E5%B7%9E%E3%80%81%E9%BB%91%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,朔州、黑山之战 679年
982,tang,11,唐朝（618－907，含武周时期）,681年,裴行俭攻伏念之战,https://zh.wikipedia.org/wiki/%E8%A3%B4%E8%A1%8C%E4%BF%AD%E6%94%BB%E4%BC%8F%E5%BF%B5%E4%B9%8B%E6%88%98,,未分级,裴行俭攻伏念之战 681年
